,ts_code,trade_date,close,open,high,low,pre_close,pct_change,vol,amount,vwap
272,AAPL,20181129,179.55,182.66,182.8,177.7,180.94,-0.77,41769993,7491452421.55,179.35
273,AAPL,20181128,180.94,176.73,181.29,174.93,174.24,3.85,46062540,8208225326.02,178.2
274,AAPL,20181127,174.24,171.51,174.77,170.88,174.62,-0.22,41387379,7173409522.84,173.32
275,AAPL,20181126,174.62,174.24,174.95,170.26,172.29,1.35,44998520,7786539850.93,173.04
276,AAPL,20181123,172.29,174.94,176.6,172.1,176.78,-2.54,23623973,4109187173.42,173.94
277,AAPL,20181121,176.78,179.73,180.27,176.55,176.98,-0.11,31124211,5539515085.57,177.98
278,AAPL,20181120,176.98,178.37,181.47,175.51,185.86,-4.78,67825250,12104637395.25,178.47
279,AAPL,20181119,185.86,190.0,190.7,184.99,193.53,-3.96,41920872,7837014794.48,186.95
280,AAPL,20181116,193.53,190.5,194.97,189.46,191.41,1.11,36928254,7134239553.94,193.19
281,AAPL,20181115,191.41,188.39,191.97,186.9,186.8,2.47,46478801,8822439146.92,189.82
282,AAPL,20181114,186.8,193.9,194.48,185.93,192.23,-2.82,60800958,11471736272.47,188.68
283,AAPL,20181113,192.23,191.63,197.18,191.45,194.17,-1.0,46882938,9087596950.7,193.84
284,AAPL,20181112,194.17,199.0,199.85,193.79,204.47,-5.04,51135520,10001596356.8,195.59
285,AAPL,20181109,204.47,205.55,206.01,202.25,208.49,-1.93,34365750,7014853733.55,204.12
286,AAPL,20181108,208.49,209.98,210.12,206.75,209.95,-0.7,25362637,5277635299.05,208.09
287,AAPL,20181107,209.95,205.97,210.06,204.13,203.77,3.03,33424434,6925837194.06,207.21
288,AAPL,20181106,203.77,201.92,204.72,201.69,201.59,1.08,31882883,6480591636.33,203.26
289,AAPL,20181105,201.59,204.3,204.39,198.17,207.48,-2.84,66163688,13287018951.27,200.82
290,AAPL,20181102,207.48,209.55,213.65,205.43,222.22,-6.63,91328625,19004419230.87,208.09
291,AAPL,20181101,222.22,219.05,222.36,216.81,218.86,1.54,58323180,12809298978.55,219.63
292,AAPL,20181031,218.86,216.88,220.45,216.62,213.3,2.61,38358934,8398462665.18,218.94
293,AAPL,20181030,213.3,211.15,215.18,209.27,212.24,0.5,36659989,7801381301.16,212.8
294,AAPL,20181029,212.24,219.19,219.69,206.09,216.3,-1.88,45935520,9857372599.44,214.59
295,AAPL,20181026,216.3,215.9,220.19,212.67,219.8,-1.59,47258375,10219533802.84,216.25
296,AAPL,20181025,219.8,217.71,221.38,216.75,215.09,2.19,29855770,6551974120.73,219.45
297,AAPL,20181024,215.09,222.6,224.23,214.54,222.73,-3.43,40925165,8982386583.98,219.48
298,AAPL,20181023,222.73,215.83,223.25,214.7,220.65,0.94,38767848,8482700165.72,218.81
299,AAPL,20181022,220.65,219.79,223.36,218.94,219.31,0.61,28792083,6371981647.15,221.31
300,AAPL,20181019,219.31,218.06,221.26,217.43,216.02,1.52,33078727,7257347004.64,219.4
301,AAPL,20181018,216.02,217.86,219.74,213.0,221.19,-2.34,32581317,7070367667.77,217.01
302,AAPL,20181017,221.19,222.3,222.64,219.34,222.15,-0.43,22885399,5058119673.13,221.02
303,AAPL,20181016,222.15,218.93,222.99,216.76,217.36,2.2,29183965,6420332216.97,220.0
304,AAPL,20181015,217.36,221.16,221.83,217.27,222.11,-2.14,30791008,6736072150.55,218.77
305,AAPL,20181012,222.11,220.42,222.88,216.84,214.45,3.57,40337852,8890010796.86,220.39
306,AAPL,20181011,214.45,214.52,219.5,212.32,216.36,-0.88,53124391,11468036659.32,215.87
307,AAPL,20181010,216.36,225.46,226.35,216.05,226.87,-4.63,41990555,9286992262.57,221.17
308,AAPL,20181009,226.87,223.64,227.27,222.25,223.77,1.39,26891028,6066718371.62,225.6
309,AAPL,20181008,223.77,222.21,224.8,220.2,224.29,-0.23,29663922,6608712459.48,222.79
310,AAPL,20181005,224.29,227.96,228.41,220.58,227.99,-1.62,33580465,7535479852.33,224.4
311,AAPL,20181004,227.99,230.78,232.35,226.73,232.07,-1.76,32042000,7331463052.22,228.81
312,AAPL,20181003,232.07,230.05,233.47,229.78,229.28,1.22,28654801,6655350039.41,232.26
313,AAPL,20181002,229.28,227.25,230.0,226.63,227.26,0.89,24788172,5677686425.77,229.05
314,AAPL,20181001,227.26,227.95,229.42,226.35,225.74,0.67,23600801,5382908689.37,228.08
315,AAPL,20180928,225.74,224.79,225.84,224.02,224.95,0.35,22929364,5162626786.67,225.15
316,AAPL,20180927,224.95,223.82,226.44,223.54,220.42,2.06,30181227,6796495417.52,225.19
317,AAPL,20180926,220.42,221.0,223.75,219.76,222.19,-0.8,23984708,5323228453.76,221.94
318,AAPL,20180925,222.19,219.75,222.82,219.7,220.79,0.63,24554379,5442082779.85,221.63
319,AAPL,20180924,220.79,216.82,221.26,216.63,217.66,1.44,27693360,6077003225.04,219.44
320,AAPL,20180921,217.66,220.78,221.36,217.29,220.03,-1.08,96246750,21031407662.09,218.52
321,AAPL,20180920,220.03,220.24,222.28,219.15,218.37,0.76,26608793,5875360126.21,220.81
322,AAPL,20180919,218.37,218.5,219.62,215.3,218.24,0.06,27123833,5896919569.42,217.41
323,AAPL,20180918,218.24,217.79,221.85,217.12,217.88,0.17,31571711,6930167366.08,219.51
324,AAPL,20180917,217.88,222.15,222.95,217.27,223.84,-2.66,37195133,8170134506.2,219.66
325,AAPL,20180914,223.84,225.75,226.84,222.52,226.41,-1.14,31999290,7178547922.43,224.33
326,AAPL,20180913,226.41,223.52,228.35,222.57,221.07,2.42,41706379,9423344049.58,225.94
327,AAPL,20180912,221.07,224.94,225.0,219.84,223.85,-1.24,49278739,10925895244.66,221.72
328,AAPL,20180911,223.85,218.01,224.3,216.56,218.33,2.53,35749051,7932679025.34,221.9
329,AAPL,20180910,218.33,220.95,221.85,216.47,221.3,-1.34,39516454,8624063412.83,218.24
330,AAPL,20180907,221.3,221.85,225.37,220.71,223.1,-0.81,37619809,8398332686.72,223.24
331,AAPL,20180906,223.1,226.23,227.35,221.3,226.87,-1.66,34289977,7665994473.93,223.56
332,AAPL,20180905,226.87,228.99,229.67,225.1,228.36,-0.65,33332961,7573952064.68,227.22
333,AAPL,20180904,228.36,228.41,229.18,226.63,227.63,0.32,27390133,6247500345.38,228.09
334,AAPL,20180831,227.63,226.51,228.87,226.0,225.03,1.16,43340133,9869159379.98,227.71
335,AAPL,20180830,225.03,223.25,228.26,222.4,222.98,0.92,48793825,10989603873.77,225.23
336,AAPL,20180829,222.98,220.15,223.49,219.41,219.7,1.49,27254805,6045453708.58,221.81
337,AAPL,20180828,219.7,219.01,220.54,218.92,217.94,0.81,22776766,5004221988.36,219.71
338,AAPL,20180827,217.94,217.15,218.74,216.33,216.16,0.82,20525118,4470183921.83,217.79
339,AAPL,20180824,216.16,216.6,216.9,215.11,215.49,0.31,18476356,3992311880.14,216.08
340,AAPL,20180823,215.49,214.65,217.05,214.6,215.05,0.2,18883223,4078491031.33,215.98
341,AAPL,20180822,215.05,214.1,216.36,213.84,215.04,0.0,19018133,4092692712.53,215.2
342,AAPL,20180821,215.04,216.8,217.19,214.03,215.46,-0.19,26159754,5641272732.44,215.65
343,AAPL,20180820,215.46,218.1,219.18,215.11,217.58,-0.97,30287696,6556841257.75,216.49
344,AAPL,20180817,217.58,213.44,217.95,213.16,213.32,2.0,35426997,7653329943.18,216.03
345,AAPL,20180816,213.32,211.75,213.81,211.47,210.24,1.46,28500368,6070866522.72,213.01
346,AAPL,20180815,210.24,209.22,210.74,208.33,209.75,0.23,28807563,6032508513.97,209.41
347,AAPL,20180814,209.75,210.16,210.56,208.26,208.87,0.42,20748012,4345928596.23,209.46
348,AAPL,20180813,208.87,207.7,210.95,207.7,207.53,0.65,25890879,5426666100.29,209.6
349,AAPL,20180810,207.53,207.36,209.1,206.67,208.88,-0.65,24611204,5116201698.72,207.88
350,AAPL,20180809,208.88,207.28,209.78,207.2,207.25,0.79,23492625,4912045005.03,209.09
351,AAPL,20180808,207.25,206.05,207.81,204.52,207.11,0.07,22525489,4657793584.83,206.78
352,AAPL,20180807,207.11,209.32,209.5,206.76,209.07,-0.94,25587387,5311522163.93,207.58
353,AAPL,20180806,209.07,208.0,209.25,207.07,207.99,0.52,25425387,5301109539.98,208.5
354,AAPL,20180803,207.99,207.03,208.74,205.48,207.39,0.29,33447395,6933882460.0,207.31
355,AAPL,20180802,207.39,200.58,208.38,200.35,201.5,2.92,62404012,12848562347.56,205.89
356,AAPL,20180801,201.5,199.13,201.76,197.31,190.29,5.89,67935688,13583931714.88,199.95
357,AAPL,20180731,190.29,190.3,192.14,189.34,189.91,0.2,39373040,7511998444.55,190.79
358,AAPL,20180730,189.91,191.9,192.2,189.07,190.98,-0.56,21029536,3995468839.16,189.99
359,AAPL,20180727,190.98,194.99,195.19,190.1,194.21,-1.66,24023973,4618222263.52,192.23
360,AAPL,20180726,194.21,194.61,195.96,193.61,194.82,-0.31,19075965,3714895581.98,194.74
361,AAPL,20180725,194.82,193.06,194.85,192.43,193.0,0.94,16826485,3260124906.42,193.75
362,AAPL,20180724,193.0,192.45,193.66,192.05,191.61,0.73,18697899,3605702843.16,192.84
363,AAPL,20180723,191.61,190.68,191.96,189.56,191.44,0.09,15989364,3051624483.24,190.85
364,AAPL,20180720,191.44,191.78,192.43,190.17,191.88,-0.23,20706043,3966650652.76,191.57
365,AAPL,20180719,191.88,189.69,192.55,189.69,190.4,0.78,20286754,3891667054.27,191.83
366,AAPL,20180718,190.4,191.78,191.8,189.93,191.45,-0.55,16393383,3121203566.17,190.39
367,AAPL,20180717,191.45,189.75,191.87,189.2,190.91,0.28,15534524,2965449133.25,190.89
368,AAPL,20180716,190.91,191.52,192.65,190.41,191.33,-0.22,15043110,2877625244.24,191.29
369,AAPL,20180713,191.33,191.08,191.84,190.9,191.03,0.16,12519793,2396756620.46,191.44
370,AAPL,20180712,191.03,189.53,191.41,189.31,187.88,1.68,18041133,3439921050.65,190.67
371,AAPL,20180711,187.88,188.5,189.78,187.61,190.35,-1.3,18831469,3547270633.5,188.37
372,AAPL,20180710,190.35,190.71,191.28,190.18,190.58,-0.12,15939149,3039393446.5,190.69
373,AAPL,20180709,190.58,189.5,190.68,189.3,187.97,1.39,19756633,3757755061.19,190.2
374,AAPL,20180706,187.97,185.42,188.43,185.2,185.4,1.39,17485247,3275915404.57,187.35
375,AAPL,20180705,185.4,185.26,186.41,184.28,183.92,0.8,16604247,3079920115.61,185.49
376,AAPL,20180703,183.92,187.79,187.95,183.54,187.18,-1.74,13954805,2593785326.82,185.87
377,AAPL,20180702,187.18,183.82,187.3,183.42,185.11,1.12,17731344,3301657994.3,186.2
378,AAPL,20180629,185.11,186.29,187.19,182.91,185.5,-0.21,22737665,4228964670.75,185.99
379,AAPL,20180628,185.5,184.1,186.21,183.8,184.16,0.73,17365235,3215301762.99,185.16
380,AAPL,20180627,184.16,185.23,187.28,184.03,184.43,-0.15,25285329,4691616939.96,185.55
381,AAPL,20180626,184.43,182.99,186.53,182.54,182.17,1.24,24569200,4539547893.36,184.77
382,AAPL,20180625,182.17,183.4,184.92,180.73,184.92,-1.49,31663098,5773693411.81,182.35
383,AAPL,20180622,184.92,186.12,186.15,184.7,185.46,-0.29,27200446,5040661530.67,185.32
384,AAPL,20180621,185.46,187.25,188.35,184.94,186.5,-0.56,25711899,4787051897.7,186.18
385,AAPL,20180620,186.5,186.35,187.2,185.73,185.69,0.44,20628700,3847621803.73,186.52
386,AAPL,20180619,185.69,185.14,186.33,183.45,188.74,-1.62,33578454,6217877123.85,185.17
387,AAPL,20180618,188.74,187.88,189.22,187.2,188.84,-0.05,18484864,3486500626.37,188.61
388,AAPL,20180615,188.84,190.03,190.16,188.26,190.8,-1.03,61719161,11669149191.53,189.07
389,AAPL,20180614,190.8,191.55,191.57,190.22,190.7,0.05,21610075,4125560185.28,190.91
390,AAPL,20180613,190.7,192.42,192.88,190.44,192.28,-0.82,21638395,4145907826.64,191.6
391,AAPL,20180612,192.28,191.38,192.61,191.15,191.23,0.55,16911141,3243441848.04,191.79
392,AAPL,20180611,191.23,191.35,191.97,190.21,191.7,-0.25,18308461,3500579757.13,191.2
393,AAPL,20180608,191.7,191.17,192.0,189.77,193.46,-0.91,26656801,5090129745.92,190.95
394,AAPL,20180607,193.46,194.14,194.2,192.34,193.98,-0.27,21347180,4126401568.6,193.3
395,AAPL,20180606,193.98,193.63,194.08,191.92,193.31,0.35,20933618,4045323499.83,193.25
396,AAPL,20180605,193.31,193.07,193.94,192.36,191.83,0.77,21565965,4166835794.19,193.21
397,AAPL,20180604,191.83,191.63,193.42,191.35,190.24,0.84,26266176,5049993046.01,192.26
398,AAPL,20180601,190.24,187.99,190.26,187.75,186.87,1.8,23442512,4442491990.57,189.51
399,AAPL,20180531,186.87,187.22,188.23,186.14,187.5,-0.34,27482793,5143209582.12,187.14
400,AAPL,20180530,187.5,187.72,188.0,186.78,187.9,-0.21,18690547,3500597591.85,187.29
401,AAPL,20180529,187.9,187.6,188.75,186.87,188.58,-0.36,22514075,4225522646.67,187.68
402,AAPL,20180525,188.58,188.23,189.65,187.65,188.15,0.23,17460965,3298247077.36,188.89
403,AAPL,20180524,188.15,188.77,188.84,186.21,188.36,-0.11,23233977,4363050688.23,187.79
404,AAPL,20180523,188.36,186.35,188.5,185.76,187.16,0.64,20058415,3752105045.64,187.06
405,AAPL,20180522,187.16,188.38,188.88,186.78,187.63,-0.25,15240704,2859113396.43,187.6
406,AAPL,20180521,187.63,188.0,189.27,186.91,186.31,0.71,18400786,3461163925.58,188.1
407,AAPL,20180518,186.31,187.19,187.81,186.13,186.99,-0.36,18297727,3420648446.52,186.94
408,AAPL,20180517,186.99,188.0,188.91,186.36,188.18,-0.63,17294028,3244546428.3,187.61
409,AAPL,20180516,188.18,186.07,188.46,186.0,186.44,0.93,19183063,3600018484.32,187.67
410,AAPL,20180515,186.44,186.78,187.07,185.1,188.15,-0.91,23695161,4410055930.18,186.12
411,AAPL,20180514,188.15,189.01,189.53,187.86,188.59,-0.23,20778774,3920503754.4,188.68
412,AAPL,20180511,188.59,189.49,190.06,187.45,190.04,-0.76,26212223,4948283169.83,188.78
413,AAPL,20180510,190.04,187.74,190.37,187.65,187.36,1.43,27989290,5300270270.86,189.37
414,AAPL,20180509,187.36,186.55,187.4,185.22,186.05,0.7,23211243,4327086342.55,186.42
415,AAPL,20180508,186.05,184.99,186.22,183.66,185.16,0.48,28402778,5261180062.0,185.23
416,AAPL,20180507,185.16,185.18,187.67,184.75,183.83,0.72,42451422,7906989550.81,186.26
417,AAPL,20180504,183.83,178.25,184.25,178.17,176.89,3.92,56201317,10261686068.4,182.59
418,AAPL,20180503,176.89,175.88,177.5,174.44,176.57,0.18,34068180,5999192209.15,176.09
419,AAPL,20180502,176.57,175.23,177.75,173.8,169.1,4.42,66539375,11718622617.14,176.12
420,AAPL,20180501,169.1,166.41,169.2,165.27,165.26,2.32,53569375,8980943217.31,167.65
421,AAPL,20180430,165.26,162.13,167.26,161.84,162.32,1.81,42427426,7024420840.6,165.56
422,AAPL,20180427,162.32,164.0,164.33,160.63,164.22,-1.16,35655840,5786112407.49,162.28
423,AAPL,20180426,164.22,164.12,165.73,163.37,163.65,0.35,27963016,4598028628.42,164.43
424,AAPL,20180425,163.65,162.62,165.42,162.41,162.94,0.44,28382086,4661590171.19,164.24
425,AAPL,20180424,162.94,165.67,166.33,161.22,165.24,-1.39,33692016,5512364214.57,163.61
426,AAPL,20180423,165.24,166.83,166.92,164.09,165.72,-0.29,36515477,6046787716.91,165.6
427,AAPL,20180420,165.72,170.6,171.22,165.43,172.8,-4.1,65491141,10940904171.66,167.06
428,AAPL,20180419,172.8,174.95,175.39,172.66,177.84,-2.83,34808801,6044381559.49,173.65
429,AAPL,20180418,177.84,177.81,178.82,176.88,178.24,-0.22,20754540,3693376241.15,177.96
430,AAPL,20180417,178.24,176.49,178.94,176.41,175.82,1.38,26605442,4735380236.55,177.99
431,AAPL,20180416,175.82,175.03,176.19,174.83,174.73,0.62,21578422,3790256297.83,175.65
432,AAPL,20180413,174.73,174.78,175.84,173.85,174.14,0.34,25124254,4394028769.39,174.89
433,AAPL,20180412,174.14,173.41,175.0,173.04,172.44,0.99,22889286,3991426825.89,174.38
434,AAPL,20180411,172.44,172.23,173.92,171.7,173.25,-0.47,22431641,3875292766.64,172.76
435,AAPL,20180410,173.25,173.0,174.0,171.53,170.05,1.88,28614243,4951102436.32,173.03
436,AAPL,20180409,170.05,169.88,173.09,169.85,168.38,0.99,29017719,4979173907.56,171.59
437,AAPL,20180406,168.38,170.97,172.48,168.2,172.8,-2.56,35005290,5946922699.06,169.89
438,AAPL,20180405,172.8,172.58,174.23,172.08,171.61,0.69,26933196,4666429379.04,173.26
439,AAPL,20180404,171.61,164.88,172.01,164.77,168.39,1.91,34605489,5854317851.15,169.17
440,AAPL,20180403,168.39,167.64,168.75,164.88,166.68,1.03,30278047,5053624046.24,166.91
441,AAPL,20180402,166.68,167.88,168.94,164.47,167.78,-0.66,37586790,6252468925.39,166.35
442,AAPL,20180329,167.78,167.81,171.75,166.9,166.48,0.78,38398504,6499134954.67,169.25
443,AAPL,20180328,166.48,167.25,170.02,165.19,168.34,-1.1,41668547,6967210652.09,167.21
444,AAPL,20180327,168.34,173.68,175.15,166.92,172.77,-2.56,40922579,7020170622.49,171.55
445,AAPL,20180326,172.77,168.07,173.1,166.44,164.94,4.75,37541235,6383049842.21,170.03
446,AAPL,20180323,164.94,168.39,169.92,164.94,168.85,-2.32,41028786,6876515207.22,167.6
447,AAPL,20180322,168.85,170.0,172.68,168.6,171.27,-1.41,41490766,7061271974.77,170.19
448,AAPL,20180321,171.27,175.04,175.09,171.26,175.24,-2.27,37054934,6416499440.87,173.16
449,AAPL,20180320,175.24,175.24,176.8,174.94,175.3,-0.03,19649352,3453462232.58,175.75
450,AAPL,20180319,175.3,177.32,177.47,173.66,178.02,-1.53,33446770,5861305625.76,175.24
451,AAPL,20180316,178.02,178.65,179.12,177.62,178.65,-0.35,39404688,7027905308.22,178.35
452,AAPL,20180315,178.65,178.5,180.24,178.07,178.44,0.12,22743797,4073016253.69,179.08
453,AAPL,20180314,178.44,180.32,180.52,177.81,179.97,-0.85,29368356,5250427696.31,178.78
454,AAPL,20180313,179.97,182.59,183.5,179.24,181.72,-0.96,31693528,5755839434.61,181.61
455,AAPL,20180312,181.72,180.29,182.39,180.21,179.98,0.97,32207083,5851222126.1,181.68
456,AAPL,20180309,179.98,177.96,180.0,177.39,176.94,1.72,32185161,5766280892.55,179.16
457,AAPL,20180308,176.94,175.48,177.12,175.07,175.03,1.09,23774106,4188714565.34,176.19
458,AAPL,20180307,175.03,174.94,175.85,174.27,176.67,-0.93,31703461,5550826148.99,175.09
459,AAPL,20180306,176.67,177.91,178.25,176.13,176.82,-0.08,23788508,4211957781.6,177.06
460,AAPL,20180305,176.82,175.21,177.74,174.52,176.21,0.35,28401368,5014009032.24,176.54
461,AAPL,20180302,176.21,172.8,176.3,172.45,175.0,0.69,38453950,6721104818.18,174.78
462,AAPL,20180301,175.0,178.54,179.78,172.66,178.12,-1.75,48801969,8593748569.68,176.09
463,AAPL,20180228,178.12,179.26,180.62,178.05,178.39,-0.15,37782137,6777525976.46,179.38
464,AAPL,20180227,178.39,179.1,180.48,178.16,178.97,-0.32,38928125,6980209879.38,179.31
465,AAPL,20180226,178.97,176.35,179.39,176.21,175.5,1.98,38162176,6807903225.34,178.39
466,AAPL,20180223,175.5,173.67,175.65,173.54,172.5,1.74,33812360,5906120221.35,174.67
467,AAPL,20180222,172.5,171.8,173.95,171.71,171.07,0.84,30991942,5360527446.42,172.97
468,AAPL,20180221,171.07,172.83,174.12,171.01,171.85,-0.45,37471622,6482459830.04,173.0
469,AAPL,20180220,171.85,172.05,174.26,171.42,172.43,-0.34,33930540,5869311595.31,172.98
470,AAPL,20180216,172.43,172.36,174.82,171.77,172.99,-0.32,40176090,6969559265.58,173.48
471,AAPL,20180215,172.99,169.79,173.09,169.0,167.37,3.36,51147172,8772487258.18,171.51
472,AAPL,20180214,167.37,163.04,167.54,162.88,164.34,1.84,40644934,6731337989.98,165.61
473,AAPL,20180213,164.34,161.95,164.75,161.65,162.71,1.0,32549165,5317710067.13,163.37
474,AAPL,20180212,162.71,158.5,163.89,157.51,156.41,4.03,60819540,9823274693.25,161.52
475,AAPL,20180209,156.41,157.07,157.89,150.24,155.15,0.81,70672625,10944412885.06,154.86
476,AAPL,20180208,155.15,160.29,161.0,155.03,159.54,-2.75,54390516,8649349008.82,159.02
477,AAPL,20180207,159.54,163.09,163.4,159.07,163.03,-2.14,51608579,8314199362.42,161.1
478,AAPL,20180206,163.03,154.83,163.72,154.0,156.49,4.18,68243813,10892552636.14,159.61
479,AAPL,20180205,156.49,159.1,163.88,156.0,160.5,-2.5,72738500,11679933720.55,160.57
480,AAPL,20180202,160.5,166.0,166.8,160.1,167.78,-4.34,86593813,14093679947.39,162.76
481,AAPL,20180201,167.78,167.16,168.62,166.76,167.43,0.21,47230786,7916744529.29,167.62
482,AAPL,20180131,167.43,166.87,168.44,166.5,166.97,0.28,32478930,5435641245.87,167.36
483,AAPL,20180130,166.97,165.53,167.37,164.7,167.96,-0.59,46048184,7657099712.83,166.28
484,AAPL,20180129,167.96,170.16,170.16,167.07,171.51,-2.07,50640407,8524740281.85,168.34
485,AAPL,20180126,171.51,172.0,172.0,170.06,171.11,0.23,39143012,6695443517.01,171.05
486,AAPL,20180125,171.11,174.51,174.95,170.53,174.22,-1.79,41529004,7155169560.16,172.29
487,AAPL,20180124,174.22,177.25,177.3,173.2,177.04,-1.59,51105090,8934478533.35,174.83
488,AAPL,20180123,177.04,177.3,179.44,176.82,177.0,0.02,32689145,5818903498.74,178.01
489,AAPL,20180122,177.0,177.3,177.78,176.6,178.46,-0.82,27108551,4801786705.11,177.13
490,AAPL,20180119,178.46,178.61,179.58,177.41,179.26,-0.45,32425067,5785286939.15,178.42
491,AAPL,20180118,179.26,179.37,180.1,178.25,179.1,0.09,31193352,5595946978.72,179.4
492,AAPL,20180117,179.1,176.15,179.25,175.07,176.19,1.65,34386836,6094699085.72,177.24
493,AAPL,20180116,176.19,177.9,179.39,176.14,177.09,-0.51,29565946,5249170871.04,177.54
494,AAPL,20180112,177.09,176.18,177.36,175.65,175.28,1.03,25418079,4491608405.63,176.71
495,AAPL,20180111,175.28,174.59,175.49,174.49,174.29,0.57,18667731,3269641884.01,175.15
496,AAPL,20180110,174.29,173.16,174.3,173.0,174.33,-0.02,23959895,4160269419.96,173.63
497,AAPL,20180109,174.33,174.55,175.06,173.41,174.35,-0.01,21583997,3762556891.44,174.32
498,AAPL,20180108,174.35,174.35,175.61,173.93,175.0,-0.37,20567766,3592051322.74,174.64
499,AAPL,20180105,175.0,173.44,175.37,173.05,173.03,1.14,23660020,4133131274.37,174.69
500,AAPL,20180104,173.03,172.54,173.47,172.08,172.23,0.46,22434598,3880882586.93,172.99
501,AAPL,20180103,172.23,172.53,174.55,171.96,172.26,-0.02,29517899,5111107157.15,173.15
502,AAPL,20180102,172.26,170.16,172.3,169.26,169.23,1.79,25555934,4378628507.48,171.34
503,AAPL,20171229,169.23,170.52,170.59,169.22,171.08,-1.08,25999922,4413931618.17,169.77
504,AAPL,20171228,171.08,171.0,171.85,170.48,170.6,0.28,16480188,2820856264.1,171.17
505,AAPL,20171227,170.6,170.1,170.78,169.71,170.57,0.02,21498215,3660223741.08,170.26
506,AAPL,20171226,170.57,170.8,171.47,169.68,175.01,-2.54,33185536,5656497841.08,170.45
507,AAPL,20171222,175.01,174.68,175.42,174.5,175.01,0.0,16349446,2861802286.5,175.04
508,AAPL,20171221,175.01,174.17,176.02,174.1,174.35,0.38,20949895,3671603178.08,175.26
509,AAPL,20171220,174.35,174.87,175.42,173.25,174.54,-0.11,23475649,4090476898.97,174.24
510,AAPL,20171219,174.54,175.03,175.39,174.09,176.42,-1.07,27436446,4791004604.13,174.62
511,AAPL,20171218,176.42,174.88,177.2,174.86,173.97,1.41,29421114,5189940703.93,176.4
512,AAPL,20171215,173.97,173.63,174.17,172.46,172.22,1.02,40169309,6970363276.5,173.52
513,AAPL,20171214,172.22,172.4,173.13,171.65,172.27,-0.03,20476540,3527966758.64,172.29
514,AAPL,20171213,172.27,172.5,173.54,172.0,171.7,0.33,23818446,4115408264.15,172.78
